SERVICIO,DESCRIPCIO,PIEZAS SOLICITADAS,PRECIO UNITARIO
#SREF!,ISONIACIDA,2,3.29
#SREF!,KETOROLACO/TRAMADOL,4,5.2
#SREF!,DEXAMETASONA FOSFATO SODICO DE,50,8.17
#SREF!,CLORFENAMINA,5,29.43
#SREF!,DEXAMETASONA FOSFATO SODICO DE,20,8.17
#SREF!,DOBUTAMINA,1,26.98
AREA DE CHOQUE,CLORURO DE POTASIO,0,1.82
#SREF!,PROPOFOL,5,44.29
TERAPIA INTERMEDIA,DOXICICLINA,4,5.48
#SREF!,CLINDAMICINA,3,5.27
#SREF!,AMPICILINA SODICA,2,13.31
#SREF!,AMIKACINA SULFATO DE,1,3.22
#SREF!,PROPOFOL,0,1230.2
TERAPIA INTERMEDIA,MEROPENEM,0,316.67
#SREF!,NOREPINEFRINA,6,71.17
#SREF!,KETOROLACO,3,1.8
#SREF!,PENTOXIFILINA,4,117.2
#SREF!,PREDNISONA,1,1.42
#SREF!,HIPROMELOSA,0,22.29
#SREF!,OMEPRAZOL,14,54.16
#SREF!,SUCRALFATO ,6,1.02
#SREF!,SULFATO  DE  MAGNESIO,50,5.31
#SREF!,VASOPRESINA,25,339.86
#SREF!,DIFENIDOL,10,4.89
#SREF!,PRAZOSINA,10,0.53
#SREF!,FUROSEMIDA,40,3.56
#SREF!,PROPOFOL ,50,386.22
#SREF!,CISATRACURIO BESILATO DE ,50,108.46
TERAPIA INTERMEDIA,NIFEDIPINO,5,1.2
TERAPIA INTERMEDIA,SENOSIDOS A - B,10,0.79
TERAPIA INTERMEDIA,ROCURONIO BROMURO DE,60,72.29
TERAPIA INTERMEDIA,CLORURO DE POTASIO,25,1.82
TERAPIA INTERMEDIA,FOSFATO DE POTASIO,5,14.61
TERAPIA INTERMEDIA,FUROSEMIDA,60,3.56
TERAPIA INTERMEDIA,DOBUTAMINA,6,26.98
TERAPIA INTERMEDIA,AMPICILINA SODICA,8,13.31
#SREF!,ENOXAPARINA,5,56.15
#SREF!,DEXMEDETOMIDINA,1,578.75
#SREF!,ACIDO VALPROICO,1,344.87
#SREF!,VANCOMICINA,9,46.68
#SREF!,DOBUTAMINA,5,26.98
AREA DE CHOQUE,FUROSEMIDA,3,0.32
ENDOSCOPIA,INSULINA HUMANA ACCION RAPIDA,1,55.19
TERAPIA INTERMEDIA,DOXICICLINA,1,5.48
#SREF!,KETOROLACO,2,1.8
TERAPIA INTERMEDIA,PARACETAMOL,1,129.68
TERAPIA INTERMEDIA,CEFEPIME ,3,50.64
#SREF!,ACIDO VALPROICO ,3,542.91
#SREF!,DEXMEDETOMIDINA,3,578.75
#SREF!,HIPROMELOSA,1,22.29
TERAPIA INTENSIVA METABOLICA,VANCOMICINA,8,46.68
TERAPIA INTENSIVA METABOLICA,BICARBONATO DE SODIO,20,5.15
TERAPIA INTENSIVA METABOLICA,LEVETIRACETAM,4,505.09
#SREF!,METILPREDNISOLONA,2,28.13
TERAPIA INTERMEDIA,ACIDO ASCORBICO,18,21.89
TERAPIA INTERMEDIA,METOCLOPRAMIDA,15,0.22
AREA DE CHOQUE,ROCURONIO BROMURO DE,40,72.29
AREA DE CHOQUE,VASOPRESINA,8,339.86
#SREF!,OMEPRAZOL,12,54.16
#SREF!,HIDROCORTISONA SUCCINATO SODICO DE,6,23.02
#SREF!,OMEPRAZOL,6,54.16
#SREF!,VECURONIO BROMURO DE ,25,29.85
#SREF!,PARACETAMOL,25,129.68
#SREF!,CLORURO DE POTASIO,25,1.82
#SREF!,ESPIRONOLACTONA,10,12.12
#SREF!,INSULINA HUMANA ACCION INTERMEDIA (N.P.H.),0,56.8
#SREF!,PARACETAMOL,1,23
TERAPIA INTENSIVA METABOLICA,ROCURONIO BROMURO DE,10,72.29
URGENCIAS GINECOBSTETRICAS,BETAMETASONA ACETATO DE,10,313.75
URGENCIAS GINECOBSTETRICAS,LIDOCAINA,2,27.49
URGENCIAS GINECOBSTETRICAS,CLORURO DE BENZALCONIO,2,24.44
#SREF!,OXIMETAZOLINA,5,60.62
#SREF!,OXIMETAZOLINA,5,78.57
#SREF!,SUCRALFATO ,20,1.02
TERAPIA INTERMEDIA,METOCLOPRAMIDA,40,1.64
#SREF!,CLONIXINATO DE LISINA,50,4.35
#SREF!,CLORFENAMINA,50,29.43
#SREF!,BUTILHIOSCINA,50,5.43
#SREF!,METOCLOPRAMIDA,2,8.75
#SREF!,DEXAMETASONA FOSFATO SODICO DE,15,8.17
#SREF!,CLORFENAMINA,10,29.43
#SREF!,TRAMADOL,15,22.99
#SREF!,GLUCONATO DE CALCIO AL,20,4.16
#SREF!,DOBUTAMINA,10,26.98
#SREF!,FENITOINA SODICA,15,13.54
TERAPIA INTERMEDIA,INSULINA HUMANA ACCION RAPIDA,2,55.19
TERAPIA INTERMEDIA,OCTREOTIDA,2,455.14
#SREF!,ACIDO ZOLEDRONICO,2,421.58
TERAPIA INTENSIVA METABOLICA,MIDAZOLAM,30,16
#SREF!,AMPICILINA SODICA,4,13.31
#SREF!,CEFTAZIDIMA  PENTAHIDRATADA,1,23.37
TERAPIA INTENSIVA METABOLICA,VANCOMICINA,4,46.68
TERAPIA INTENSIVA METABOLICA,ESPIRONOLACTONA,2,0.97
AREA DE CHOQUE,PENTOXIFILINA,3,1.12
#SREF!,OMEPRAZOL,10,0.4
#SREF!,LOPERAMIDA,20,0.44
#SREF!,ACETAZOLAMIDA,20,16.47
#SREF!,KETOROLACO,10,1.8
#SREF!,COLECALCIFEROL,20,3.43
#SREF!,FENITOINA,1,291.63
#SREF!,LEVETIRACETAM ,1,1245.84
#SREF!,NEOMICINA,10,5.13
#SREF!,PARACETAMOL,9,129.68
AREA DE CHOQUE,LEVOTIROXINA SODICA,10,6.28
#SREF!,OXIMETAZOLINA,1,60.62
#SREF!,CEFTRIAXONA,12,13.99
#SREF!,METRONIDAZOL,3,0.44
#SREF!,PARACETAMOL,3,0.39
TERAPIA INTERMEDIA,ENOXAPARINA,16,56.15
#SREF!,ONDANSETRON,10,3.18
#SREF!,KETOROLACO/TRAMADOL,10,5.2
#SREF!,GLUCOSA AL,8,33.65
#SREF!,VECURONIO BROMURO DE ,150,29.85
#SREF!,PROPOFOL,25,1038.46
#SREF!,SULFATO  DE  MAGNESIO,30,5.31
#SREF!,DOPAMINA,20,5.05
#SREF!,NAPROXENO,4,0.74
#SREF!,ATROPINA SULFATO DE,15,2.84
#SREF!,DOPAMINA,5,5.05
#SREF!,ACIDO ASCORBICO,23,21.89
#SREF!,AMIODARONA,20,44.01
#SREF!,ATROPINA SULFATO DE,7,2.84
#SREF!,BICARBONATO DE SODIO,30,5.15
#SREF!,FUROSEMIDA,34,3.56
#SREF!,HIDROCORTISONA SUCCINATO SODICO DE,14,23.02
#SREF!,METAMIZOL,11,2.91
#SREF!,METILPREDNISOLONA,5,146.07
#SREF!,MULTIVITAMINICO B,20,77.47
#SREF!,NAPROXENO,2,0.74
#SREF!,DEXMEDETOMIDINA,2,578.75
TERAPIA INTENSIVA METABOLICA,ADENOSINA,2,250.43
TERAPIA INTERMEDIA,VANCOMICINA,12,46.68
#SREF!,LOPERAMIDA,50,0.44
#SREF!,MOSAPRIDA,30,6.22
#SREF!,SENOSIDOS A - B,30,0.79
#SREF!,KETOROLACO,50,2.68
#SREF!,TRAMADOL,50,22.99
TERAPIA INTERMEDIA,HEPARINA SODICA,5,37.28
TERAPIA INTERMEDIA,HEPARINA SODICA,5,70
#SREF!,LEVETIRACETAM,4,505.09
TERAPIA INTENSIVA METABOLICA,ESPIRONOLACTONA,4,0.97
TERAPIA INTERMEDIA,CEFEPIME ,5,50.64
TERAPIA INTERMEDIA,OMEPRAZOL,4,54.16
TERAPIA INTENSIVA METABOLICA,VANCOMICINA,2,46.68
#SREF!,METRONIDAZOL,8,14.35
#SREF!,SENOSIDOS A - B,3,0.79
#SREF!,AMIKACINA SULFATO DE,2,3.22
#SREF!,ADENOSINA,1,250.43
#SREF!,CAFEINA CITRATO DE,10,615.18
#SREF!,LEVETIRACETAM,6,505.09
#SREF!,LOPERAMIDA,30,0.44
TERAPIA INTERMEDIA,DOBUTAMINA,4,26.98
TERAPIA INTERMEDIA,SULFATO  DE  MAGNESIO,30,5.31
#SREF!,HEPARINA SODICA,4,37.28
#SREF!,DEXMEDETOMIDINA,12,578.75
#SREF!,VASOPRESINA,8,339.86
AREA DE CHOQUE,HIPROMELOSA,1,22.29
TERAPIA INTERMEDIA,VORICONAZOL,4,575
#SREF!,METOPROLOL,4,0.44
TERAPIA INTERMEDIA,VANCOMICINA,7,46.68
#SREF!,ALTEPLASA,1,4282.06
#SREF!,TENECTEPLASA,1,7987.67
#SREF!,VORICONAZOL,6,575
AREA DE CHOQUE,HIDROXIPROPILMETILCELULOSA,5,38.08
#SREF!,PARACETAMOL,50,129.68
#SREF!,ROPIVACAINA,50,71.34
#SREF!,ROPIVACAINA ,50,97.98
#SREF!,ACIDO ACETILSALICILICO,20,0.59
#SREF!,ACETILCISTEINA,2,21.43
#SREF!,NAPROXENO,10,0.74
TERAPIA INTENSIVA METABOLICA,ACETILCISTEINA,4,126.1
TERAPIA INTENSIVA METABOLICA,PROPOFOL,3,1230.2
TERAPIA INTERMEDIA,DEXMEDETOMIDINA,5,337.37
TERAPIA INTERMEDIA,LEVOTIROXINA SODICA,2,6.28
TERAPIA INTERMEDIA,HIDROCORTISONA,0,158.03
TERAPIA INTERMEDIA,VANCOMICINA,1,46.68
#SREF!,ENOXAPARINA,1,37.24
#SREF!,NAPROXENO,8,0.74
TERAPIA INTERMEDIA,VORICONAZOL,3,575
TERAPIA INTERMEDIA,FOSFATO DE POTASIO,10,14.61
TERAPIA INTERMEDIA,FOSFATO DE POTASIO,20,14.61
AREA DE CHOQUE,ROCURONIO BROMURO DE,25,72.29
TERAPIA INTERMEDIA,DEXMEDETOMIDINA,30,337.37
TERAPIA INTERMEDIA,NOREPINEFRINA,60,71.17
TERAPIA INTERMEDIA,GLUCONATO DE CALCIO AL,25,4.16
TERAPIA INTERMEDIA,HIDROCORTISONA SUCCINATO SODICO DE,5,23.02
#SREF!,PROPOFOL,35,1038.46
#SREF!,CEFALOTINA SODICA,1,24.71
#SREF!,COLISTIMETATO DE SODIO ,6,1701.74
#SREF!,PARACETAMOL,0,129.68
#SREF!,GENTAMICINA SULFATO DE,1,6.19
URGENCIAS GINECOBSTETRICAS,METOCLOPRAMIDA,3,1.64
TERAPIA INTERMEDIA,ACETILCISTEINA,4,126.1
TERAPIA INTERMEDIA,KETOROLACO,10,2.68
#SREF!,AMPICILINA SODICA,10,13.31
#SREF!,VORICONAZOL,1,575
AREA DE CHOQUE,CEFEPIME ,1,50.64
TERAPIA INTENSIVA METABOLICA,MULTIVITAMINICO B,1,77.47
TERAPIA INTERMEDIA,CLARITROMICINA,4,645.77
TERAPIA INTERMEDIA,ACETILCISTEINA,4,21.43
TERAPIA INTERMEDIA,KETOROLACO,6,2.68
TERAPIA INTERMEDIA,HIDROCORTISONA SUCCINATO SODICO DE,1,23.02
#SREF!,TIAMINA SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTI,3,25.24
#SREF!,CEFALOTINA SODICA,8,24.71
#SREF!,CIPROFLOXACINO,4,5.75
#SREF!,LEVETIRACETAM ,2,20.1
#SREF!,CAPTOPRIL,1,0.15
#SREF!,OCTREOTIDA,3,455.14
TERAPIA INTENSIVA METABOLICA,TRAMADOL,2,22.99
TERAPIA INTERMEDIA,CEFTAZIDIMA  PENTAHIDRATADA,2,23.37
TERAPIA INTENSIVA METABOLICA,ESPIRONOLACTONA,1,0.97
TERAPIA INTENSIVA METABOLICA,AMPICILINA SODICA,8,13.31
AREA DE CHOQUE,ENOXAPARINA,4,56.15
#SREF!,CEFTRIAXONA,0,13.99
#SREF!,METRONIDAZOL,0,14.35
#SREF!,BENCILPENICILINA SODICA CRISTALINA,0,20.31
#SREF!,CEFALOTINA SODICA,0,24.71
AREA DE CHOQUE,DILTIAZEM,5,2.2
#SREF!,LIDOCAINA,8,27.49
TERAPIA INTERMEDIA,CLORURO DE POTASIO,20,1.82
#SREF!,BENCILPENICILINA SODICA CRISTALINA,1,20.31
#SREF!,TERLIPRESINA,12,724.58
TERAPIA INTERMEDIA,ACETILCISTEINA,6,126.1
TERAPIA INTERMEDIA,MEROPENEM,4,316.67
#SREF!,ACETAZOLAMIDA,5,16.47
TERAPIA INTENSIVA METABOLICA,INSULINA HUMANA ACCION INTERMEDIA (N.P.H.),1,56.8
TERAPIA INTENSIVA METABOLICA,INSULINA HUMANA ACCION RAPIDA,1,55.19
TERAPIA INTENSIVA METABOLICA,INSULINA LISPRO RECOMBINANTE PROTAMINA,0,284.5
TERAPIA INTENSIVA METABOLICA,PARACETAMOL,5,0.39
TERAPIA INTENSIVA METABOLICA,HEPARINA SODICA,3,70
TERAPIA INTENSIVA METABOLICA,HEPARINA SODICA,2,37.28
AREA DE CHOQUE,AMIODARONA,12,44.01
#SREF!,MOSAPRIDA,10,6.22
#SREF!,LOPERAMIDA,15,0.44
#SREF!,SUCRALFATO ,15,1.02
AREA DE CHOQUE,MIDAZOLAM,20,16
#SREF!,ACIDO VALPROICO ,1,542.91
#SREF!,ACETILCISTEINA,10,21.43
AREA DE CHOQUE,LEVETIRACETAM,10,505.09
AREA DE CHOQUE,MIDAZOLAM,30,16
#SREF!,DEXMEDETOMIDINA,20,578.75
#SREF!,SERTRALINA,10,0.83
TERAPIA INTERMEDIA,DEXMEDETOMIDINA,20,578.75
TERAPIA INTENSIVA METABOLICA,PARACETAMOL,10,0.39
TERAPIA INTENSIVA METABOLICA,BUTILHIOSCINA,3,5.43
AREA DE CHOQUE,ACIDO VALPROICO ,3,542.91
#SREF!,ACIDO ACETILSALICILICO,5,0.59
#SREF!,MOSAPRIDA,6,6.22
#SREF!,BICARBONATO DE SODIO,14,5.15
#SREF!,VASOPRESINA,2,339.86
TERAPIA INTENSIVA METABOLICA,MULTIVITAMINICO B,2,77.47
TERAPIA INTERMEDIA,CEFTAZIDIMA/AVIBACTA,0,4428.57
AREA DE CHOQUE,ACIDO VALPROICO,3,4.46
AREA DE CHOQUE,NIFEDIPINO,6,1.2
AREA DE CHOQUE,PRAZOSINA,4,0.53
TERAPIA INTERMEDIA,METILPREDNISOLONA,0,28.13
#SREF!,POLIMIXINA/NEOMICINA/BACITRACINA,1,326.98
TERAPIA INTERMEDIA,CLORFENAMINA,2,29.43
TERAPIA INTERMEDIA,METAMIZOL,3,2.91
#SREF!,CIPROFLOXACINO,1,5.75
#SREF!,OCTREOTIDA,2,455.14
#SREF!,PREDNISONA,4,2.5
TERAPIA INTERMEDIA,METRONIDAZOL,2,14.35
#SREF!,FUROSEMIDA,4,0.32
AREA DE CHOQUE,MIDAZOLAM,25,16
ENDOSCOPIA,CAPTOPRIL,2,0.15
#SREF!,VANCOMICINA,8,46.68
AREA DE CHOQUE,ENOXAPARINA,5,56.15
#SREF!,DEXMEDETOMIDINA,20,337.37
#SREF!,PREGABALINA,20,0.84
#SREF!,ATORVASTATINA,30,3.4
#SREF!,METOPROLOL,20,0.44
#SREF!,EMTRICITABINA TENOFOVIR BICTEGRAVIR,30,145.84
#SREF!,ONDANSENTRON ,30,12
#SREF!,TRAMADOL,20,22.99
#SREF!,METILPREDNISOLONA,10,28.13
#SREF!,LIDOCAINA,5,26.42
#SREF!,NAPROXENO,6,0.74
TERAPIA INTENSIVA METABOLICA,AMPICILINA SODICA,6,13.31
TERAPIA INTERMEDIA,AMPICILINA SODICA,18,13.31
TERAPIA INTERMEDIA,HALOPERIDOL,1,12.3
TERAPIA INTENSIVA METABOLICA,ACIDO FOLICO,3,0.35
TERAPIA INTERMEDIA,KETOROLACO,2,2.68
TERAPIA INTERMEDIA,MULTIVITAMINICO B,4,77.47
TERAPIA INTERMEDIA,ACIDO ASCORBICO,8,21.89
TERAPIA INTERMEDIA,AMIODARONA,6,44.01
#SREF!,BIPERIDENO,3,1.03
TERAPIA INTENSIVA METABOLICA,NITROGLICERINA,2,205.98
#SREF!,CIPROFLOXACINO,2,0.7
#SREF!,CLINDAMICINA,2,5.27
#SREF!,AMOXICILINA/CLAVULATO,0,4.6
#SREF!,PREDNISONA,2,1.42
AREA DE CHOQUE,DEXMEDETOMIDINA,4,578.75
#SREF!,HIERRO DEXTRAN,5,12.6
AREA DE CHOQUE,FUROSEMIDA,4,0.32
#SREF!,GLUCONATO DE CALCIO AL,25,4.16
#SREF!,FOSFATO DE POTASIO,15,14.61
#SREF!,SULFATO  DE  MAGNESIO,25,5.31
#SREF!,MISOPROSTOL,10,15.9
#SREF!,CLORFENAMINA,2,29.43
TERAPIA INTERMEDIA,ERTAPENEM,2,345.76
TERAPIA INTERMEDIA,FOSFOMICINA,16,175.24
TERAPIA INTENSIVA METABOLICA,MIDAZOLAM,40,16
TERAPIA INTERMEDIA,KETOROLACO,3,2.68
TERAPIA INTERMEDIA,OMEPRAZOL,12,54.16
TERAPIA INTERMEDIA,ONDANSETRON,3,50
#SREF!,ESPIRONOLACTONA,1,0.97
TERAPIA INTENSIVA METABOLICA,PREDNISONA,3,0.44
TERAPIA INTENSIVA METABOLICA,METOTREXATE,3,0.97
TERAPIA INTERMEDIA,CLARITROMICINA,1,645.77
TERAPIA INTERMEDIA,FOSFOMICINA,6,626.63
TERAPIA INTENSIVA METABOLICA,NIFEDIPINO,3,1.2
#SREF!,ROCURONIO BROMURO DE,60,72.29
#SREF!,ENOXAPARINA,12,56.15
TERAPIA INTERMEDIA,ACETILCISTEINA,20,21.43
TERAPIA INTERMEDIA,HIDROCORTISONA SUCCINATO SODICO DE,20,23.02
TERAPIA INTERMEDIA,METILPREDNISOLONA,5,146.07
TERAPIA INTERMEDIA,DEXMEDETOMIDINA,25,337.37
#SREF!,GLUCOSA AL,20,33.65
#SREF!,INSULINA HUMANA ACCION INTERMEDIA (N.P.H.),2,56.8
#SREF!,ROCURONIO BROMURO DE,5,72.29
#SREF!,ACIDO ASCORBICO,50,21.89
#SREF!,OMEPRAZOL,30,54.16
#SREF!,SUGAMMADEX ,50,3045.38
TERAPIA INTERMEDIA,OMEPRAZOL,2,0.4
TERAPIA INTENSIVA METABOLICA,COLISTIMETATO DE SODIO ,3,1701.74
#SREF!,HALOPERIDOL,13,12.3
#SREF!,METAMIZOL,12,2.91
TERAPIA INTERMEDIA,NITROGLICERINA,2,205.98
TERAPIA INTERMEDIA,FENITOINA SODICA,5,13.54
TERAPIA INTERMEDIA,FOSFOMICINA,13,175.24
TERAPIA INTERMEDIA,CLONAZEPAM,1,42.37
TERAPIA INTERMEDIA,FLUMAZENIL,5,276.92
TERAPIA INTERMEDIA,FOSFOMICINA,20,175.24
AREA DE CHOQUE,HALOPERIDOL,4,12.3
#SREF!,RIFAMPICINA,16,59.6
#SREF!,POLIMIXINA/NEOMICINA/BACITRACINA,4,326.98
TERAPIA INTERMEDIA,PARACETAMOL,3,0.39
TERAPIA INTERMEDIA,OMEPRAZOL,1,0.4
TERAPIA INTENSIVA METABOLICA,ACIDO FOLICO,2,0.35
TERAPIA INTENSIVA METABOLICA,COLISTIMETATO DE SODIO ,2,1701.74
#SREF!,RISPERIDONA,1,243.45
#SREF!,SERTRALINA,6,0.83
#SREF!,BIPERIDENO,1,1.03
AREA DE CHOQUE,ENOXAPARINA,0,37.24
#SREF!,PROPOFOL,4,44.29
#SREF!,SULFATO  FERROSO  DESECADO,1,0.48
#SREF!,ROCURONIO BROMURO DE,70,72.29
#SREF!,SULFATO  DE  MAGNESIO,40,5.31
#SREF!,POLIMIXINA/NEOMICINA/BACITRACINA,0,326.98
#SREF!,PARACETAMOL,15,0.39
#SREF!,DEXMEDETOMIDINA,60,337.37
#SREF!,SULFATO  DE  MAGNESIO,100,5.31
TERAPIA INTERMEDIA,HEPARINA SODICA,10,70
#SREF!,SULFADIAZINA DE PLATA,1,346.77
URGENCIAS PEDIATRICAS,SULFADIAZINA DE PLATA MICRONIZADA  SPRA,1,540.98
#SREF!,ATORVASTATINA,8,3.4
#SREF!,CEFALOTINA SODICA,12,24.71
TERAPIA INTERMEDIA,AMIKACINA SULFATO DE,2,4.79
TERAPIA INTENSIVA METABOLICA,FENTANILO CITRATO DE,12,19.47
TERAPIA INTENSIVA METABOLICA,SUCRALFATO ,3,1.02
#SREF!,CLORURO DE BENZALCONIO,25,24.44
#SREF!,LIDOCAINA,3,27.49
TERAPIA INTENSIVA METABOLICA,MEROPENEM,6,316.67
TERAPIA INTENSIVA METABOLICA,INDOMETACINA,3,5.84
#SREF!,GENTAMICINA,2,7.03
TERAPIA INTERMEDIA,FOSFOMICINA,24,175.24
#SREF!,METOCLOPRAMIDA,0,0.22
#SREF!,ONDANSETRON,0,3.18
#SREF!,AMIKACINA SULFATO DE,8,3.22
ENDOSCOPIA,FUROSEMIDA,10,3.56
ENDOSCOPIA,CLORURO DE POTASIO,10,1.82
ENDOSCOPIA,CLORURO DE SODIO AL,10,10.86
ENDOSCOPIA,SULFATO  DE  MAGNESIO,10,5.31
ENDOSCOPIA,BICARBONATO DE SODIO,10,5.15
ENDOSCOPIA,NITROGLICERINA,1,205.98
#SREF!,MISOPROSTOL,0,1796.17
#SREF!,ACETILCISTEINA,30,21.43
#SREF!,SUCRALFATO ,50,1.02
#SREF!,PROPRANOLOL,30,0.32
#SREF!,INSULINA LISPRO,1,207.86
URGENCIAS PEDIATRICAS,HIPROMELOSA,2,22.29
#SREF!,LOPERAMIDA,10,0.44
#SREF!,ELECTROLITOS ORALES,1,4.16
#SREF!,METAMIZOL,23,2.91
#SREF!,OMEPRAZOL,11,54.16
#SREF!,ATORVASTATINA,3,3.4
#SREF!,FUROSEMIDA,11,3.56
#SREF!,METOCLOPRAMIDA,14,1.64
#SREF!,ONDANSETRON,4,50
#SREF!,RISPERIDONA,2,0.49
#SREF!,SULFATO  DE  MAGNESIO,6,5.31
#SREF!,ENOXAPARINA,8,37.24
#SREF!,ENOXAPARINA,8,42.15
#SREF!,TRIMETOPRIM/SULFAMETOXAZOL,4,11.5
TERAPIA INTERMEDIA,CEFOTAXIMA,8,19.51
TERAPIA INTERMEDIA,DEXAMETASONA FOSFATO SODICO DE,2,8.17
#SREF!,PROPOFOL,0,44.29
#SREF!,PROPOFOL,50,1230.2
#SREF!,GLUCOSA AL,1,33.65
#SREF!,FENITOINA SODICA,1,13.54
AREA DE CHOQUE,DOBUTAMINA,10,26.98
#SREF!,LACTATO GLUCONATO DE CALCIO,2,2.24
#SREF!,HALOPERIDOL,0,281.31
TERAPIA INTERMEDIA,EZETIMIBA/SIMVASTATINA,2,13.66
TERAPIA INTENSIVA METABOLICA,TRIMETOPRIM/SULFAMETOXAZOL,3,11.5
TERAPIA INTENSIVA METABOLICA,MEROPENEM,4,316.67
AREA DE CHOQUE,AMIODARONA,2,44.01
AREA DE CHOQUE,HALOPERIDOL,3,1.28
AREA DE CHOQUE,CARBOXIMETILCELULOSA,1,666.6
TERAPIA INTENSIVA METABOLICA,ACIDO FOLICO,1,0.35
TERAPIA INTENSIVA METABOLICA,LINEZOLID,2,287.5
TERAPIA INTENSIVA METABOLICA,AMIKACINA SULFATO DE,3,4.79
TERAPIA INTENSIVA METABOLICA,VECURONIO BROMURO DE ,4,29.85
TERAPIA INTENSIVA METABOLICA,MULTIVITAMINICO B,4,77.47
#SREF!,CEFOTAXIMA,5,19.51
TERAPIA INTERMEDIA,METAMIZOL,15,2.91
TERAPIA INTERMEDIA,SULFATO  DE  MAGNESIO,20,5.31
TERAPIA INTERMEDIA,DEXMEDETOMIDINA,50,337.37
#SREF!,SALBUTAMOL,2,26.92
TERAPIA INTERMEDIA,HIPROMELOSA,0,123.64
TERAPIA INTERMEDIA,SENOSIDOS A - B,20,0.79
#SREF!,FENITOINA SODICA,5,13.54
AREA DE CHOQUE,AMIODARONA,1,44.01
#SREF!,METOPROLOL,1,0.44
#SREF!,DICLOFENACO,2,7.38
#SREF!,TRIMETOPRIM/SULFAMETOXAZOL,2,11.5
#SREF!,HEPARINA SODICA,10,37.28
#SREF!,INSULINA LISPRO,5,207.86
AREA DE CHOQUE,AMINOFILINA,15,5.77
TERAPIA INTERMEDIA,ACIDO ASCORBICO,25,21.89
TERAPIA INTERMEDIA,METAMIZOL,35,2.91
TERAPIA INTERMEDIA,ACETILCISTEINA,40,21.43
TERAPIA INTERMEDIA,DEXMEDETOMIDINA,40,337.37
TERAPIA INTERMEDIA,HIPROMELOSA,5,22.29
#SREF!,METAMIZOL,15,2.91
TERAPIA INTERMEDIA,ACIDO ASCORBICO,4,21.89
TERAPIA INTENSIVA METABOLICA,AMIKACINA SULFATO DE,2,4.79
TERAPIA INTERMEDIA,NOREPINEFRINA,6,71.17
#SREF!,AMIODARONA,2,44.01
#SREF!,AMITRIPTILINA,0,2.43
#SREF!,FENITOINA SODICA,2,0.38
#SREF!,DEXAMETASONA FOSFATO SODICO DE,4,8.17
TERAPIA INTENSIVA METABOLICA,AMPICILINA SODICA,10,13.31
TERAPIA INTENSIVA METABOLICA,MULTIVITAMINICO B,3,77.47
TERAPIA INTENSIVA METABOLICA,DICLOFENACO,2,7.38
TERAPIA INTENSIVA METABOLICA,SUCRALFATO ,2,1.02
TERAPIA INTENSIVA METABOLICA,TRIMETOPRIM/SULFAMETOXAZOL,6,11.5
TERAPIA INTENSIVA METABOLICA,NIFEDIPINO,2,1.2
#SREF!,OMEPRAZOL,1,0.4
#SREF!,CISATRACURIO BESILATO DE ,11,108.46
AREA DE CHOQUE,PREDNISONA,2,1.42
#SREF!,PARACETAMOL,1,0.39
#SREF!,OMEPRAZOL,3,8.84
TERAPIA INTENSIVA METABOLICA,METAMIZOL,4,2.91
AREA DE CHOQUE,CEFTAZIDIMA  PENTAHIDRATADA,8,23.37
#SREF!,TRIMETOPRIM/SULFAMETOXAZOL,5,11.5
TERAPIA INTENSIVA METABOLICA,PROPOFOL,5,1038.46
#SREF!,ATROPINA SULFATO DE,20,2.84
#SREF!,INSULINA HUMANA ACCION RAPIDA,8,55.19
#SREF!,FOSFATO DE POTASIO,8,14.61
#SREF!,GLUCONATO DE CALCIO AL,5,4.16
TERAPIA INTERMEDIA,AMIKACINA SULFATO DE,1,4.79
#SREF!,METRONIDAZOL,5,14.35
TERAPIA INTERMEDIA,DEXAMETASONA FOSFATO SODICO DE,3,8.17
TERAPIA INTERMEDIA,INDOMETACINA,1,5.84
#SREF!,INMUNOGLOBULINA HUMANA NORMAL ,9,12115.38
URGENCIAS GINECOBSTETRICAS,ERGONOVINA,0,13.6
AREA DE CHOQUE,AMIODARONA,3,44.01
#SREF!,CEFOTAXIMA,8,19.51
TERAPIA INTERMEDIA,HALOPERIDOL,4,12.3
#SREF!,METOCLOPRAMIDA,3,8.75
#SREF!,VECURONIO BROMURO DE ,1,29.85
#SREF!,LEVETIRACETAM ,0,1245.84
#SREF!,METOCLOPRAMIDA,1,1.64
#SREF!,OMEPRAZOL,15,8.84
#SREF!,METILPREDNISOLONA,4,146.07
TERAPIA INTERMEDIA,ENOXAPARINA,8,56.15
#SREF!,ITRACONAZOL,6,3.29
TERAPIA INTERMEDIA,DEXMEDETOMIDINA,45,337.37
#SREF!,OMEPRAZOL,2,0.4
CIRUGIA GENERAL,FENTANILO CITRATO DE,12,$19.47
QUIROFANOS,BUPRENORFINA,30,5.1
TERAPIA INTENSIVA,AMIKACINA SULFATO DE,3,3.22
TERAPIA INTERMEDIA,INDOMETACINA,2,5.84
TERAPIA INTENSIVA METABOLICA,DICLOFENACO,6,7.38
TERAPIA INTENSIVA METABOLICA,TRIMETOPRIM/SULFAMETOXAZOL,5,11.5
AREA DE CHOQUE,PARACETAMOL,0,129.68
AREA DE CHOQUE,VANCOMICINA,0,46.68
